Asset_ID,Cust_ID,Asset_Name,Asset_Category,Asset_Purchasedate,Asset_Solddate,Asset_Purchaseprice,Asset_Soldprice,
EQ-1647,24-9042058,Beier Pouros and Mante,Equity,5/07/2019,,99553.08,,7
EQ-1997,62-4429286,Legros-Ullrich,Equity,20/03/2020,5/07/2022,82709.8,133231.55,7
EQ-1209,16-8351393,Kirlin-Hane,Equity,27/02/2022,,13801.66,,7
EQ-1687,44-4410589,Gleason Inc,Equity,28/12/2020,,87522.24,,7
EQ-1600,25-3482969,Gibson Russel and Prosacco,Equity,28/08/2021,28/08/2021,89634.85,163709.69,7
EQ-1400,54-4898148,Durgan Group,Equity,24/04/2022,,47628.59,,7
EQ-1745,48-7304726,McGlynn Schinner and Conroy,Equity,4/09/2020,10/06/2022,31424.91,30673.99,7
EQ-1236,15-5446554,Wisoky Boyer and Keebler,Equity,14/09/2020,,72479.5,,7
EQ-1131,00-6613924,Schultz LLC,Equity,13/12/2022,,63624.75,,7
EQ-1659,35-9932718,Vandervort and Sons,Equity,15/10/2019,28/08/2022,63280.32,63280.32,7
EQ-1183,86-6405439,Jast Powlowski and Abernathy,Equity,8/09/2018,7/10/2021,57473.42,142312.79,7
EQ-1611,45-4754969,Osinski Parker and Douglas,Equity,1/04/2021,1/04/2021,35024.86,169188.33,7
EQ-1267,17-2315201,Trantow-Lebsack,Equity,28/06/2019,16/11/2020,16725.85,16725.85,7
EQ-2000,63-0523270,Farrell Hyatt and Hills,Equity,24/03/2019,,42543.75,,7
EQ-1695,84-6084826,Flatley Lockman and McGlynn,Equity,30/03/2019,12/01/2020,69500.3,58498.91,7
EQ-1154,78-9550861,Hartmann LLC,Equity,15/11/2020,,73058.88,,7
EQ-1136,04-1549748,Hilpert-Davis,Equity,13/04/2020,19/12/2021,89462.68,188040.72,7
EQ-1043,82-9753310,Bosco LLC,Equity,30/10/2021,,83092.59,,7
EQ-1326,22-9643843,Feil Haley and Marvin,Equity,14/03/2021,,31474.55,,7
EQ-1451,13-4855047,McClure Dicki and Boyle,Equity,4/01/2023,,64888.18,,7
EQ-1971,58-6772712,Casper-Cremin,Equity,18/06/2021,,57698.03,,7
EQ-1675,59-2467502,Huels Group,Equity,6/11/2018,26/08/2022,24815.11,174322.74,7
EQ-1078,71-7480165,Nicolas Howell and Schmidt,Equity,7/06/2020,7/06/2020,16020.04,16020.04,7
EQ-1768,78-8381836,Ziemann Brakus and Hudson,Equity,24/09/2020,11/11/2020,11961.83,106482.14,7
EQ-1690,60-9772573,Wiegand and Sons,Equity,20/06/2019,1/04/2021,96485.45,29572.26,7
EQ-1357,51-1781816,Schaden LLC,Equity,17/04/2022,17/04/2022,70684.6,24926.11,7
EQ-1253,13-4855047,Paucek LLC,Equity,26/11/2022,26/11/2022,86466.53,177797.36,7
EQ-1078,89-4952718,Stanton-Hirthe,Equity,26/12/2019,26/12/2019,13558.48,13558.48,7
EQ-1044,22-0071369,Smith Group,Equity,7/02/2019,7/02/2019,58460.69,185542.67,7
EQ-1921,82-9537762,Kilback Inc,Equity,21/05/2021,,47092.58,,7
EQ-1649,20-3324759,Von-Sauer,Equity,17/06/2020,,56076.07,,7
EQ-1385,40-3059028,Dach and Sons,Equity,1/12/2018,,41568.92,,7
EQ-1780,85-8873156,Gibson and Sons,Equity,19/07/2019,,59747.73,,7
EQ-1605,65-5734526,Stehr Inc,Equity,18/03/2022,,8337.73,,7
EQ-1790,14-7502418,Robel Mueller and Beer,Equity,7/11/2019,7/11/2019,45709.04,144373.96,7
EQ-1210,80-2627794,Hermann Group,Equity,27/11/2019,17/04/2021,29769.92,29769.92,7
EQ-1145,16-7577896,Boehm Hackett and Williamson,Equity,19/12/2019,19/12/2019,47935.12,147986.3,7
EQ-1130,34-4261285,Lebsack Thompson and Lehner,Equity,4/11/2022,4/11/2022,49611.42,49611.42,7
EQ-1060,56-2024154,Jerde-Russel,Equity,14/02/2021,,51508.17,,7
EQ-1300,88-6883335,Corwin Gutmann and Hauck,Equity,14/02/2022,,12625.39,,7
EQ-1535,59-8229302,Fahey Group,Equity,29/02/2020,,38096.95,,7
EQ-1880,50-0358189,Hoppe Inc,Equity,26/04/2021,,32435.29,,7
EQ-1700,58-0923156,Cruickshank-Dietrich,Equity,3/11/2022,,48932.64,,7
EQ-1888,73-2792524,Lang-Koch,Equity,24/09/2019,20/08/2021,72672.58,66084.92,7
EQ-1486,12-2184520,Prohaska-Heaney,Equity,29/03/2021,29/03/2021,99667.86,55908.44,7
EQ-1721,25-5700640,Deckow-Towne,Equity,6/08/2019,,10536.53,,7
EQ-1159,64-6670098,Pollich Rippin and Marquardt,Equity,10/03/2022,10/03/2022,47375.33,23638.39,7
EQ-1035,28-0931034,Mayert-O'Conner,Equity,19/02/2022,19/02/2022,86902.67,21144.87,7
EQ-1101,87-7590496,Kirlin-Grady,Equity,28/01/2021,,53563.35,,7
EQ-1943,96-0279293,Goldner-Prohaska,Equity,11/08/2021,14/12/2021,96104.43,101373.66,7
EQ-1765,76-1585323,Nolan Kovacek and Cremin,Equity,25/01/2022,,23843.82,,7
EQ-1304,64-6210731,Kuvalis Group,Equity,14/04/2022,,78539.32,,7
EQ-1208,35-2211038,Bauch LLC,Equity,18/08/2022,18/08/2022,58396.91,175011.65,7
EQ-1170,49-1087204,Carroll Erdman and Wuckert,Equity,1/11/2020,26/05/2021,49861.51,178843.41,7
EQ-1262,18-1529387,Dooley Heathcote and Barton,Equity,27/10/2021,14/01/2022,49300.13,136595.08,7
EQ-1972,02-6231784,Hermann-Lind,Equity,1/04/2020,13/09/2020,97269.15,29440.16,7
EQ-1458,20-8677229,Hirthe Heaney and Emard,Equity,23/09/2022,23/09/2022,9672.33,85358.06,7
EQ-1650,93-3906223,Terry Prosacco and Reichert,Equity,3/01/2019,,58567.96,,7
EQ-1979,10-5200773,Okuneva-Rogahn,Equity,4/10/2022,4/10/2022,12831.72,100727.45,7
EQ-1284,22-4239042,Fadel Anderson and Hoeger,Equity,13/05/2020,2/05/2021,32654.01,32654.01,7
EQ-1783,71-8447592,Greenholt-Roberts,Equity,12/09/2019,3/03/2022,85600.35,26046.12,7
EQ-1861,74-9869400,Quigley Group,Equity,23/06/2021,,29108.51,,7
EQ-1381,75-2412731,Keeling-Rosenbaum,Equity,11/05/2021,11/05/2021,92729.44,167615.26,7
EQ-1527,25-5126494,Bartell Abbott and MacGyver,Equity,1/11/2021,,33443.27,,7
EQ-1556,61-2992254,Weissnat-Emard,Equity,15/07/2022,,49914.17,,7
EQ-1816,76-3056778,Jaskolski-Schaefer,Equity,17/04/2019,13/11/2020,54470.89,180103.31,7
EQ-1895,84-7865692,Schulist-Klein,Equity,3/09/2021,,32568.36,,7
EQ-1541,60-3409336,Dietrich Daugherty and Johns,Equity,21/07/2020,,72592.71,,7
EQ-1387,31-0653614,Lowe-Keebler,Equity,21/06/2019,18/02/2020,94886.03,90256.1,7
EQ-1528,30-1720792,Moore-White,Equity,5/06/2021,,68401.57,,7
EQ-1660,59-6085123,Ebert Inc,Equity,2/10/2022,,90888.87,,7
EQ-1952,89-4952718,Bailey-Brakus,Equity,1/12/2019,,46276.14,,7
EQ-1811,50-2994979,Schroeder-Wisoky,Equity,11/06/2022,,80774.9,,7
EQ-1435,09-9873434,Rodriguez-Muller,Equity,14/08/2022,,1966.32,,7
EQ-1014,12-2184520,Dach Group,Equity,10/03/2022,10/03/2022,99419.06,19238.91,7
EQ-1925,27-5970973,Lakin Quitzon and Swift,Equity,3/09/2021,3/09/2021,1880.26,103415.6,7
CU-1377,93-0291748,RUB,Currency,17/06/2020,12/06/2021,93834.82,137260.87,7
CU-1366,61-5703705,IRR,Currency,29/08/2019,3/06/2020,43236.9,162478.82,7
CU-1684,87-1111036,UAH,Currency,3/10/2021,8/12/2021,5087.24,35752.09,7
CU-2000,62-2534764,ARS,Currency,18/04/2022,,67288.4,,7
CU-1153,03-4822975,BRL,Currency,24/09/2022,24/09/2022,89228.03,20867.76,7
CU-1988,06-4286207,BIF,Currency,8/01/2021,12/01/2023,22493.28,22493.28,7
CU-1571,53-6343451,CNY,Currency,25/08/2020,24/09/2021,93530.25,141851.25,7
CU-1665,96-7901852,CNY,Currency,24/09/2022,24/09/2022,58171.53,122468.52,7
CU-1947,77-8460169,BYR,Currency,9/11/2018,3/10/2019,67887,67887,7
CU-1952,07-7434256,BOB,Currency,8/10/2022,,29547.38,,7
CU-1480,97-2520074,GBP,Currency,26/11/2020,,72104.16,,7
CU-1972,77-5667007,CNY,Currency,14/05/2021,14/05/2021,95073.73,29537.42,7
CU-1187,11-5713180,EUR,Currency,18/12/2018,13/02/2021,23196.06,157381.82,7
CU-1981,02-4545304,BYR,Currency,21/06/2020,,47022.19,,7
CU-1125,67-1921999,EUR,Currency,25/08/2020,,28531.87,,7
CU-1286,83-8460323,IDR,Currency,10/04/2020,,94558.91,,7
CU-1410,24-3469062,COP,Currency,22/03/2022,,3136.72,,7
CU-1932,59-0624636,IDR,Currency,19/09/2021,23/09/2021,9965.23,123608.28,7
CU-1942,91-0367786,BRL,Currency,6/03/2020,30/05/2022,90162.84,50237.23,7
CU-1124,81-8595280,NGN,Currency,10/10/2021,,64509.24,,7
CU-1286,45-5089824,AFN,Currency,13/01/2020,,99763.01,,7
CU-1657,03-7652742,IDR,Currency,6/11/2020,16/08/2022,3952.24,163651.17,7
CU-1951,75-6438567,IDR,Currency,18/06/2022,,48873.04,,7
CU-1802,18-4076536,IDR,Currency,27/05/2022,,48548.31,,7
CU-1609,69-6952454,CNY,Currency,2/09/2018,,32944.86,,7
CU-1040,75-4577033,BRL,Currency,17/12/2019,4/07/2020,7565.39,49489.34,7
CU-1156,18-7038825,IDR,Currency,20/01/2022,,48106.91,,7
CU-1172,92-0263816,PLN,Currency,2/06/2020,,18285.88,,7
CU-1702,54-7040582,PLN,Currency,10/01/2021,10/01/2021,87227.02,197074.57,7
CU-1360,87-3639460,RUB,Currency,17/01/2020,19/03/2021,82237.08,101233.18,7
CU-1397,77-2578923,IDR,Currency,3/11/2022,3/11/2022,71655.49,180833.37,7
CU-1519,86-5719460,RUB,Currency,16/05/2020,16/05/2020,74158.06,152457.88,7
CU-1287,18-4628444,USD,Currency,11/05/2019,4/08/2021,92889.41,59852.52,7
CU-1272,73-3744953,ALL,Currency,27/03/2020,21/06/2021,48208.57,36615.46,7
CU-1388,45-5848859,AFN,Currency,7/12/2018,,41254.5,,7
CU-1374,97-5143646,SEK,Currency,29/12/2019,7/09/2022,35553.08,187249.55,7
CU-1784,80-3985016,CNY,Currency,15/08/2022,15/08/2022,71678.48,70815.5,7
CU-1289,15-5446554,EUR,Currency,7/05/2022,,86297.92,,7
CU-1795,34-4261285,CNY,Currency,10/05/2019,16/01/2021,52017.44,52017.44,7
CU-1224,76-7452898,EUR,Currency,16/03/2019,7/12/2020,59538.05,174245.63,7
CU-1538,01-3347491,BRL,Currency,23/09/2020,,72552.39,,7
CU-1905,27-6914538,IDR,Currency,28/09/2021,28/09/2021,17579.74,102914.95,7
CU-1822,46-1596903,XAF,Currency,5/07/2020,5/07/2020,79525.23,131011.58,7
CU-1760,66-2916519,BGN,Currency,14/07/2019,29/10/2021,43543.25,125240.67,7
CU-1732,84-9377733,IDR,Currency,2/09/2018,12/09/2020,58750.36,171647.35,7
CU-1903,25-7622906,EUR,Currency,3/01/2020,5/11/2021,28879.06,28879.06,7
CU-1740,94-0802748,EUR,Currency,25/04/2022,,2160.34,,7
CU-1445,63-1674154,IDR,Currency,16/09/2021,,60054.96,,7
CU-1224,86-9803107,USD,Currency,21/06/2019,4/07/2022,53011.45,53011.45,7
CU-1832,90-8550573,RUB,Currency,2/04/2020,2/02/2023,38867.01,119692.95,7
CU-1188,15-2724513,SEK,Currency,12/03/2020,,37100.17,,7
CU-1012,49-1087204,GTQ,Currency,14/11/2022,,88246.57,,7
CU-1440,52-8928272,IDR,Currency,20/01/2019,2/10/2020,28175.79,163172.34,7
CU-1308,12-5513062,CNY,Currency,22/10/2021,,98035.27,,7
CU-1535,29-0288067,COP,Currency,4/09/2018,15/11/2022,76380.13,37112.45,7
CU-1895,51-4929682,PHP,Currency,4/10/2022,4/10/2022,81764.87,186066.66,7
CU-1231,72-2321078,UAH,Currency,26/05/2022,26/05/2022,90027.03,115227.45,7
CU-1742,84-7865692,PLN,Currency,21/10/2019,21/10/2019,42108.81,146326.62,7
CU-1168,88-1103046,EUR,Currency,6/01/2021,,95780.47,,7
CU-1933,11-4778274,CNY,Currency,26/02/2021,,30854.4,,7
CU-1084,83-2162395,ARS,Currency,15/01/2019,14/08/2019,39461.07,172138.86,7
CU-1805,42-7504968,EUR,Currency,21/05/2022,,94179.81,,7
CU-1193,24-3469062,CNY,Currency,28/01/2023,,69218.62,,7
CU-1980,68-5934785,CZK,Currency,4/05/2021,,41794.89,,7
CU-1801,27-9398350,PHP,Currency,4/03/2022,,69374.3,,7
CU-1940,58-6772712,USD,Currency,10/06/2021,10/06/2021,71356.92,155513.61,7
CU-1159,45-5234627,PLN,Currency,30/04/2021,,33480.96,,7
CU-1958,02-6231784,EUR,Currency,3/07/2019,2/01/2021,68593.13,46153.05,7
CU-1663,34-4599616,CNY,Currency,16/12/2022,,6410.55,,7
CU-1819,70-3318336,KZT,Currency,30/05/2020,24/07/2021,88329.39,77252.66,7
CU-1401,41-2506214,PEN,Currency,13/10/2018,,81865.11,,7
CU-1383,66-0061844,AMD,Currency,30/10/2021,30/10/2021,4598.11,108107.11,7
CU-1123,75-2668271,COP,Currency,3/07/2019,,89752.89,,7
CU-1336,65-8103929,UAH,Currency,6/03/2019,,68599.35,,7
CU-1062,13-9756641,NOK,Currency,14/11/2019,13/10/2020,4049.92,160514.56,7
CU-1758,12-5955062,SEK,Currency,17/11/2018,,3540.92,,7
CU-1201,10-8189803,IDR,Currency,29/05/2022,,60235.94,,7
CU-1064,89-1041500,CNY,Currency,6/05/2021,6/05/2021,50573.57,27729.91,7
CU-1424,97-9370894,CNY,Currency,16/10/2018,9/02/2019,14486.86,112723.86,7
CU-1924,15-8684332,RUB,Currency,20/12/2022,20/12/2022,44940.24,176580.7,7
CU-1589,48-0855719,PLN,Currency,8/08/2020,,90249.65,,7
CU-1126,24-4265346,USD,Currency,7/03/2022,,27650.65,,7
CU-1501,48-3897776,CNY,Currency,9/11/2019,9/11/2019,4452.24,110287.23,7
CU-1787,22-7347988,USD,Currency,23/03/2019,,30355.06,,7
CU-1024,70-8593932,SYP,Currency,26/01/2019,,65607.53,,7
CU-1905,50-8322934,CZK,Currency,26/06/2021,26/06/2021,35369.78,35369.78,7
CU-1912,81-8595280,JPY,Currency,10/05/2019,,52817.42,,7
CU-1410,76-7452898,JPY,Currency,11/07/2020,,66894.74,,7
CU-1365,09-0741039,EUR,Currency,23/01/2019,,40312.19,,7
CU-1432,29-6022016,YER,Currency,23/07/2021,,14031.84,,7
CU-1769,78-8245829,RUB,Currency,16/09/2020,,91777.3,,7
CU-1777,70-5420007,IDR,Currency,6/10/2022,,43339.03,,7
CU-1616,83-6165205,IDR,Currency,22/10/2022,,65230.49,,7
CU-1450,13-4574634,HNL,Currency,9/04/2020,5/09/2020,14949.82,14949.82,7
CU-1473,77-3429722,ALL,Currency,13/04/2021,13/04/2021,21689.83,171963.68,7
CU-1653,36-5984473,JPY,Currency,8/02/2019,21/11/2020,14360.54,114863.84,7
CU-1415,76-9452727,EGP,Currency,11/07/2020,,98009.23,,7
CU-1217,33-2626105,PLN,Currency,15/12/2021,15/12/2021,23352.56,23352.56,7
CU-1383,98-7017519,IDR,Currency,9/04/2022,,75341.32,,7
CU-1463,52-7154369,COP,Currency,30/12/2019,,49925.84,,7
CU-1292,66-8542179,LSL,Currency,14/05/2019,21/01/2020,44415.33,166568.01,7
CU-1543,94-3719554,ZAR,Currency,9/04/2019,,8516.1,,7
CU-1718,37-9433166,AOA,Currency,30/01/2019,,79240.42,,7
CU-1033,72-0978335,AZN,Currency,16/06/2020,,19681.62,,7
CU-1478,56-4962971,IDR,Currency,14/07/2020,,41373.05,,7
CU-1470,38-8054337,PEN,Currency,21/05/2019,,94058.85,,7
CU-1235,02-6231784,USD,Currency,25/11/2018,15/04/2019,44933.4,44933.4,7
CU-1610,54-5849100,HNL,Currency,24/08/2021,15/05/2022,22566.29,22566.29,7
CU-1875,87-3168880,GTQ,Currency,27/07/2022,,90967.88,,7
